hsmpSn,공급유형,원본행수,세대수_고유값수,세대수_고유값,대표세대수,세대수일관성,주소
31779478,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31779479,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 용봉택지로 16
31779481,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로152번길 17-6
31779482,매입임대,2,1,3,3,일치,전남광주통합특별시 광산구 사암로171번길 90-4
31784130,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로152번길 6-13
31788890,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 임방울대로826번길 60-5
31788891,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로182번길 50
31788893,매입임대,1,1,2,2,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31788895,매입임대,2,1,2,2,일치,전남광주통합특별시 광산구 사암로171번길 90-4
31788897,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 용봉택지로 16
31791305,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로182번길 50
31791566,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로106번길 65-11
31791567,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 월계로 223-20
31796617,매입임대,2,1,18,18,일치,전남광주통합특별시 광산구 하남울로 51
31798983,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로182번길 50
31800066,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 경열로76번길 33-5
31800067,매입임대,2,1,2,2,일치,전남광주통합특별시 광산구 임방울대로826번길 60-5
31800072,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31804859,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 임방울대로825번길 19
31804860,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31804861,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로182번길 50
31809556,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 임방울대로825번길 19
31810070,매입임대,5,1,22,22,일치,전남광주통합특별시 남구 군분로23번길 27
31811917,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31811918,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 상무중앙로 114
31815370,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31815372,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로182번길 50
31816245,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로106번길 65-11
31816272,매입임대,2,1,2,2,일치,전남광주통합특별시 광산구 임방울대로826번길 60-5
31821891,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로152번길 17-12
31821892,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31821898,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31821899,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 월계로 223-20
31821914,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로182번길 50
31824737,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 서암대로 66
31827966,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 내방로 433
31827967,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31827968,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로106번길 65-4
31827969,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로152번길 17-6
31827970,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31827977,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 임방울대로825번길 19
31827980,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로182번길 50
31829690,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31829691,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 금남로 185
31829904,매입임대,1,1,2,2,일치,전남광주통합특별시 남구 월산로95번길 6
31829906,매입임대,2,1,7,7,일치,전남광주통합특별시 남구 월산로95번길 6
31829907,매입임대,2,1,6,6,일치,전남광주통합특별시 남구 월산로95번길 6
31829908,매입임대,1,1,5,5,일치,전남광주통합특별시 남구 월산로95번길 6
31829909,매입임대,1,1,5,5,일치,전남광주통합특별시 남구 월산로95번길 6
31829911,매입임대,2,1,3,3,일치,전남광주통합특별시 남구 월산로95번길 6
31829912,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 월산로95번길 6
31833108,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 금남로 185
31833109,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 월계로 223-20
31833135,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로152번길 17-12
31833485,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 중앙로 248
31833487,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31837523,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 금남로 185
31838169,매입임대,13,1,31,31,일치,전남광주통합특별시 남구 금화로415번길 27
31839389,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로182번길 50
31839390,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31839391,매입임대,2,1,3,3,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31839394,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 평교로 45
31839396,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 구성로148번길 10-2
31839397,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로106번길 65-11
31842610,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 월계로 223-17
31842611,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로152번길 17-12
31842621,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 금남로 185
31842637,매입임대,1,1,2,2,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31842643,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31842869,매입임대,2,1,36,36,일치,전남광주통합특별시 북구 우치로361번길 15
31846371,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31846373,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31846375,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 중앙로 248
31846376,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 운천로162번길 35
31846378,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단강변로99번길 21
31856411,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 내방로 433
31856412,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31856601,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31858817,매입임대,1,1,2,2,일치,전남광주통합특별시 광산구 월계로 223-20
31859718,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 사암로171번길 90-4
31859950,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 임방울대로826번길 60-5
31859957,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 도산로9번길 35
31859960,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 임방울대로825번길 19
