hsmpSn,행수,세대수_고유값수,세대수_고유값,주소_고유값수,주소,공급유형_고유값수,공급유형,대표세대수_후보,세대수일관성
31371488,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31371489,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31371493,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31371494,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31371495,1,1,1,1,전남광주통합특별시 광산구 소촌로 100,1,매입임대,1,일치
31371496,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31371497,1,1,3,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,3,일치
31371500,1,1,1,1,전남광주통합특별시 서구 시청로 92,1,매입임대,1,일치
31371501,1,1,1,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,1,일치
31371502,2,1,2,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,2,일치
31371503,3,1,5,1,전남광주통합특별시 북구 서강로 38,1,매입임대,5,일치
31371504,1,1,1,1,전남광주통합특별시 북구 서강로54번길 32,1,매입임대,1,일치
31374074,3,1,9,1,전남광주통합특별시 서구 월드컵4강로42번길 39-11,1,매입임대,9,일치
31374078,4,1,15,1,전남광주통합특별시 북구 면앙로209번길 20,1,매입임대,15,일치
31374085,3,1,12,1,전남광주통합특별시 북구 삼정로66번길 85,1,매입임대,12,일치
31374090,3,1,9,1,전남광주통합특별시 서구 월드컵4강로28번길 3-16,1,매입임대,9,일치
31374762,4,1,50,1,전남광주통합특별시 광산구 송정로52번길 86,1,행복주택,50,일치
31375319,4,1,60,1,전남광주통합특별시 서구 월산로 242,1,행복주택,60,일치
31377792,11,1,57,1,전남광주통합특별시 광산구 내상로33번길 40,1,매입임대,57,일치
31377793,1,1,1,1,전남광주통합특별시 서구 양동로17번길 18,1,매입임대,1,일치
31377794,9,1,11,1,전남광주통합특별시 남구 금화로 450,1,매입임대,11,일치
31377796,4,1,6,1,전남광주통합특별시 남구 금화로456번길 21-2,1,매입임대,6,일치
31378475,3,1,44,1,전남광주통합특별시 북구 고운로 25,1,매입임대,44,일치
31378478,15,1,22,1,전남광주통합특별시 광산구 우산로73번길 11,1,매입임대,22,일치
31378780,4,1,12,1,전남광주통합특별시 서구 상무대로1177번길 20,1,매입임대,12,일치
31379007,5,1,10,1,전남광주통합특별시 북구 평교로29번길 7-6,1,매입임대,10,일치
31379008,3,1,8,1,전남광주통합특별시 북구 평교로18번길 6-2,1,매입임대,8,일치
31381028,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31381029,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31381030,1,1,1,1,전남광주통합특별시 남구 진제길 28,1,매입임대,1,일치
31381031,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31381032,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31381035,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31381036,2,1,2,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,2,일치
31381037,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31381038,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31381040,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31381041,1,1,1,1,전남광주통합특별시 북구 설죽로148번길 10,1,매입임대,1,일치
31381042,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31381044,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31381045,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31381046,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31381048,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31381049,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31381050,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31381051,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31381052,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31384401,7,1,288,1,전남광주통합특별시 남구 서문대로809번길 22,1,영구임대,288,일치
31384402,14,1,700,1,전남광주통합특별시 북구 서암대로 268,1,행복주택,700,일치
31384403,6,1,498,1,전남광주통합특별시 서구 월산로 164-3,1,영구임대,498,일치
31384862,4,1,414,1,전남광주통합특별시 광산구 용아로379번길 25-2,1,영구임대,414,일치
31390248,1,1,1,1,전남광주통합특별시 남구 원효천1길 5,1,매입임대,1,일치
31390249,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31390250,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31390251,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31390252,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31390253,1,1,1,1,전남광주통합특별시 광산구 소촌로 100,1,매입임대,1,일치
31402217,12,1,48,1,전남광주통합특별시 동구 동계천로 80,1,매입임대,48,일치
31411808,4,1,42,1,전남광주통합특별시 남구 대남대로85번길 5,1,매입임대,42,일치
31411836,2,1,14,1,전남광주통합특별시 북구 동운로 212,1,매입임대,14,일치
31412843,2,1,8,1,전남광주통합특별시 광산구 사암로130번길 35,1,매입임대,8,일치
31412854,6,1,12,1,전남광주통합특별시 북구 중흥로173번길 7-5,1,매입임대,12,일치
31412857,1,1,12,1,전남광주통합특별시 광산구 목련로382번길 94-11,1,매입임대,12,일치
31413447,12,1,28,1,전남광주통합특별시 광산구 내상로33번길 42,1,매입임대,28,일치
31414642,15,1,40,1,전남광주통합특별시 북구 고운로13번길 14-2,1,매입임대,40,일치
31446654,2,1,16,1,전남광주통합특별시 광산구 사암로92번길 99-33,1,매입임대,16,일치
31452300,6,1,24,1,전남광주통합특별시 남구 백운로34번길 5-8,1,매입임대,24,일치
31457276,2,1,44,1,전남광주통합특별시 북구 중흥로40번길 17,1,매입임대,44,일치
31469906,4,1,12,1,전남광주통합특별시 북구 저불로73번길 37,1,매입임대,12,일치
31471659,3,1,16,1,전남광주통합특별시 남구 봉주길 39,1,매입임대,16,일치
31471660,2,1,28,1,전남광주통합특별시 북구 비엔날레로 154-3,1,매입임대,28,일치
31474443,4,1,15,1,전남광주통합특별시 광산구 하남마항로29번길 39,1,매입임대,15,일치
31474445,6,1,19,1,전남광주통합특별시 서구 화정로39번길 14,1,매입임대,19,일치
31482733,3,1,47,1,전남광주통합특별시 북구 반룡로5번길 45,1,매입임대,47,일치
31485263,4,2,"159, 447",1,전남광주통합특별시 광산구 선암로 19,2,영구임대 | 국민임대,,불일치
31488421,5,1,20,1,전남광주통합특별시 동구 의재로88번길 9-7,1,매입임대,20,일치
31489479,3,1,12,1,전남광주통합특별시 광산구 도산로38번길 15,1,매입임대,12,일치
31495771,2,1,2,1,전남광주통합특별시 북구 본촌택지로 37,1,매입임대,2,일치
31495772,1,1,1,1,전남광주통합특별시 북구 상촌로31번길 12-10,1,매입임대,1,일치
31495773,1,1,2,1,전남광주통합특별시 북구 상촌로43번길 51,1,매입임대,2,일치
31495774,2,1,2,1,전남광주통합특별시 북구 상촌로43번길 55,1,매입임대,2,일치
31495775,1,1,2,1,전남광주통합특별시 북구 상촌로43번길 14,1,매입임대,2,일치
31495776,1,1,2,1,전남광주통합특별시 북구 서양로49번길 39,1,매입임대,2,일치
31495777,2,1,2,1,전남광주통합특별시 북구 연양로105번길 40-8,1,매입임대,2,일치
31495778,1,1,6,1,전남광주통합특별시 북구 연양로117번길 2,1,매입임대,6,일치
31495779,2,1,2,1,전남광주통합특별시 북구 오문로38번길 7-12,1,매입임대,2,일치
31495780,4,1,5,1,전남광주통합특별시 북구 유림로160번길 22,1,매입임대,5,일치
31495785,2,1,2,1,전남광주통합특별시 서구 금호운천길 13,1,매입임대,2,일치
31495786,3,1,3,1,전남광주통합특별시 북구 용두택지로 56,1,매입임대,3,일치
31495787,1,1,1,1,전남광주통합특별시 북구 동문대로134번길 58,1,매입임대,1,일치
31495788,2,1,2,1,전남광주통합특별시 북구 양산택지로34번길 11,1,매입임대,2,일치
31495789,3,1,5,1,전남광주통합특별시 북구 양산택지로51번길 6-17,1,매입임대,5,일치
31495792,1,1,1,1,전남광주통합특별시 북구 오산정길19번길 4,1,매입임대,1,일치
31495794,1,1,1,1,전남광주통합특별시 북구 무등로 282-9,1,매입임대,1,일치
31495795,3,1,5,1,전남광주통합특별시 북구 양산로 57-6,1,매입임대,5,일치
31495796,2,1,2,1,전남광주통합특별시 북구 양산택지로37번길 14-1,1,매입임대,2,일치
31495797,2,1,3,1,전남광주통합특별시 북구 하서로466번길 36,1,매입임대,3,일치
31495798,1,1,1,1,전남광주통합특별시 서구 화운로193번길 22,1,매입임대,1,일치
31495799,1,1,1,1,전남광주통합특별시 북구 동문대로134번길 60,1,매입임대,1,일치
31495800,1,1,3,1,전남광주통합특별시 북구 삼정로87번길 65-17,1,매입임대,3,일치
31495801,1,1,4,1,전남광주통합특별시 북구 양산택지로37번길 106,1,매입임대,4,일치
31495802,2,1,2,1,전남광주통합특별시 북구 연양로117번길 3-2,1,매입임대,2,일치
31495803,2,1,2,1,전남광주통합특별시 북구 자라봉로63번길 15-4,1,매입임대,2,일치
31495804,1,1,3,1,전남광주통합특별시 북구 천지인로115번길 15,1,매입임대,3,일치
31495812,2,1,6,1,전남광주통합특별시 북구 상촌로43번길 11-8,1,매입임대,6,일치
31495816,1,1,1,1,전남광주통합특별시 북구 양산택지로 102,1,매입임대,1,일치
31495817,2,1,2,1,전남광주통합특별시 북구 참판로 215,1,매입임대,2,일치
31495818,2,1,2,1,전남광주통합특별시 북구 상촌로43번길 11-7,1,매입임대,2,일치
31495825,3,1,5,1,전남광주통합특별시 북구 본촌택지로30번길 2,1,매입임대,5,일치
31495826,1,1,1,1,전남광주통합특별시 북구 서방로181번길 36,1,매입임대,1,일치
31495827,1,1,1,1,전남광주통합특별시 북구 양산택지로34번길 15,1,매입임대,1,일치
31495828,1,1,1,1,전남광주통합특별시 북구 양산택지로37번길 8,1,매입임대,1,일치
31495829,1,1,2,1,전남광주통합특별시 북구 하서로466번길 60,1,매입임대,2,일치
31497088,3,1,18,1,전남광주통합특별시 북구 문화소통로 238-2,1,매입임대,18,일치
31497090,3,1,10,1,전남광주통합특별시 북구 서하로355번길 39,1,매입임대,10,일치
31497091,3,1,10,1,전남광주통합특별시 북구 송월로20번길 19-9,1,매입임대,10,일치
31497959,3,1,38,1,전남광주통합특별시 광산구 신창로48번길 56,1,매입임대,38,일치
31499841,4,1,32,1,전남광주통합특별시 북구 오산정길 16,1,매입임대,32,일치
31499842,2,1,29,1,전남광주통합특별시 북구 설죽로315번길 25,1,매입임대,29,일치
31501249,1,1,7,1,전남광주통합특별시 광산구 산정공원로28번길 7-2,1,매입임대,7,일치
31503800,2,1,9,1,전남광주통합특별시 북구 신촌로23번길 39,1,매입임대,9,일치
31508844,1,1,24,1,전남광주통합특별시 동구 천변우로 361-15,1,매입임대,24,일치
31520203,1,1,36,1,전남광주통합특별시 동구 문화전당로23번길 26,1,매입임대,36,일치
31520262,1,1,10,1,전남광주통합특별시 남구 대남대로 219,1,매입임대,10,일치
31521280,2,1,36,1,전남광주통합특별시 광산구 목련로219번길 76,1,매입임대,36,일치
31522991,4,1,27,1,전남광주통합특별시 동구 의재로88번길 9-2,1,매입임대,27,일치
31670112,3,1,147,1,전남광주통합특별시 광산구 선운중앙로 89,1,행복주택,147,일치
31670114,4,1,336,1,전남광주통합특별시 광산구 선암1로 43,1,행복주택,336,일치
31692701,2,1,16,1,전남광주통합특별시 광산구 도산로12번길 17-55,1,매입임대,16,일치
31692702,3,1,22,1,전남광주통합특별시 광산구 신가삼효로 25-1,1,매입임대,22,일치
31711093,4,1,39,1,전남광주통합특별시 남구 금화로376번길 8,1,매입임대,39,일치
31731588,1,1,1,1,전남광주통합특별시 광산구 임방울대로825번길 19,1,매입임대,1,일치
31731589,1,1,1,1,전남광주통합특별시 광산구 사암로171번길 90-4,1,매입임대,1,일치
31731590,1,1,2,1,전남광주통합특별시 광산구 임방울대로826번길 60-5,1,매입임대,2,일치
31740346,1,1,1,1,전남광주통합특별시 광산구 임방울대로825번길 19,1,매입임대,1,일치
31742620,1,1,1,1,전남광주통합특별시 광산구 임방울대로826번길 60-5,1,매입임대,1,일치
31758070,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로152번길 6-13,1,매입임대,1,일치
31760098,6,1,20,1,전남광주통합특별시 북구 우치로238번길 18,1,매입임대,20,일치
31771601,1,1,1,1,전남광주통합특별시 북구 서양로 20,1,매입임대,1,일치
31771602,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31771603,1,1,1,1,전남광주통합특별시 동구 중앙로 248,1,매입임대,1,일치
31779477,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로152번길 17-12,1,매입임대,1,일치
31779478,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31779479,1,1,1,1,전남광주통합특별시 북구 용봉택지로 16,1,매입임대,1,일치
31779481,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로152번길 17-6,1,매입임대,1,일치
31779482,2,1,3,1,전남광주통합특별시 광산구 사암로171번길 90-4,1,매입임대,3,일치
31784130,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로152번길 6-13,1,매입임대,1,일치
31788890,1,1,1,1,전남광주통합특별시 광산구 임방울대로826번길 60-5,1,매입임대,1,일치
31788891,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로182번길 50,1,매입임대,1,일치
31788893,1,1,2,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,2,일치
31788895,2,1,2,1,전남광주통합특별시 광산구 사암로171번길 90-4,1,매입임대,2,일치
31788897,1,1,1,1,전남광주통합특별시 북구 용봉택지로 16,1,매입임대,1,일치
31791305,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로182번길 50,1,매입임대,1,일치
31791566,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로106번길 65-11,1,매입임대,1,일치
31791567,1,1,1,1,전남광주통합특별시 광산구 월계로 223-20,1,매입임대,1,일치
31796617,2,1,18,1,전남광주통합특별시 광산구 하남울로 51,1,매입임대,18,일치
31798983,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로182번길 50,1,매입임대,1,일치
31800066,1,1,1,1,전남광주통합특별시 남구 경열로76번길 33-5,1,매입임대,1,일치
31800067,2,1,2,1,전남광주통합특별시 광산구 임방울대로826번길 60-5,1,매입임대,2,일치
31800072,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31804859,1,1,1,1,전남광주통합특별시 광산구 임방울대로825번길 19,1,매입임대,1,일치
31804860,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31804861,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로182번길 50,1,매입임대,1,일치
31809556,1,1,1,1,전남광주통합특별시 광산구 임방울대로825번길 19,1,매입임대,1,일치
31810070,5,1,22,1,전남광주통합특별시 남구 군분로23번길 27,1,매입임대,22,일치
31811917,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31811918,1,1,1,1,전남광주통합특별시 서구 상무중앙로 114,1,매입임대,1,일치
31815370,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31815372,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로182번길 50,1,매입임대,1,일치
31816245,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로106번길 65-11,1,매입임대,1,일치
31816272,2,1,2,1,전남광주통합특별시 광산구 임방울대로826번길 60-5,1,매입임대,2,일치
31821891,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로152번길 17-12,1,매입임대,1,일치
31821892,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31821898,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31821899,1,1,1,1,전남광주통합특별시 광산구 월계로 223-20,1,매입임대,1,일치
31821914,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로182번길 50,1,매입임대,1,일치
31824737,1,1,1,1,전남광주통합특별시 북구 서암대로 66,1,매입임대,1,일치
31827966,1,1,1,1,전남광주통합특별시 서구 내방로 433,1,매입임대,1,일치
31827967,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31827968,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로106번길 65-4,1,매입임대,1,일치
31827969,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로152번길 17-6,1,매입임대,1,일치
31827970,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31827977,1,1,1,1,전남광주통합특별시 광산구 임방울대로825번길 19,1,매입임대,1,일치
31827980,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로182번길 50,1,매입임대,1,일치
31829690,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31829691,1,1,1,1,전남광주통합특별시 동구 금남로 185,1,매입임대,1,일치
31829904,1,1,2,1,전남광주통합특별시 남구 월산로95번길 6,1,매입임대,2,일치
31829906,2,1,7,1,전남광주통합특별시 남구 월산로95번길 6,1,매입임대,7,일치
31829907,2,1,6,1,전남광주통합특별시 남구 월산로95번길 6,1,매입임대,6,일치
31829908,1,1,5,1,전남광주통합특별시 남구 월산로95번길 6,1,매입임대,5,일치
31829909,1,1,5,1,전남광주통합특별시 남구 월산로95번길 6,1,매입임대,5,일치
31829911,2,1,3,1,전남광주통합특별시 남구 월산로95번길 6,1,매입임대,3,일치
31829912,1,1,1,1,전남광주통합특별시 남구 월산로95번길 6,1,매입임대,1,일치
31833108,1,1,1,1,전남광주통합특별시 동구 금남로 185,1,매입임대,1,일치
31833109,1,1,1,1,전남광주통합특별시 광산구 월계로 223-20,1,매입임대,1,일치
31833135,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로152번길 17-12,1,매입임대,1,일치
31833485,1,1,1,1,전남광주통합특별시 동구 중앙로 248,1,매입임대,1,일치
31833487,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31837523,1,1,1,1,전남광주통합특별시 동구 금남로 185,1,매입임대,1,일치
31838169,13,1,31,1,전남광주통합특별시 남구 금화로415번길 27,1,매입임대,31,일치
31839389,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로182번길 50,1,매입임대,1,일치
31839390,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31839391,2,1,3,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,3,일치
31839394,1,1,1,1,전남광주통합특별시 북구 평교로 45,1,매입임대,1,일치
31839396,1,1,1,1,전남광주통합특별시 동구 구성로148번길 10-2,1,매입임대,1,일치
31839397,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로106번길 65-11,1,매입임대,1,일치
31842610,1,1,1,1,전남광주통합특별시 광산구 월계로 223-17,1,매입임대,1,일치
31842611,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로152번길 17-12,1,매입임대,1,일치
31842621,1,1,1,1,전남광주통합특별시 동구 금남로 185,1,매입임대,1,일치
31842637,1,1,2,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,2,일치
31842643,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31842869,2,1,36,1,전남광주통합특별시 북구 우치로361번길 15,1,매입임대,36,일치
31846371,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31846373,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31846375,1,1,1,1,전남광주통합특별시 동구 중앙로 248,1,매입임대,1,일치
31846376,1,1,1,1,전남광주통합특별시 서구 운천로162번길 35,1,매입임대,1,일치
31846378,1,1,1,1,전남광주통합특별시 광산구 첨단강변로99번길 21,1,매입임대,1,일치
31856411,1,1,1,1,전남광주통합특별시 서구 내방로 433,1,매입임대,1,일치
31856412,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31856601,1,1,1,1,전남광주통합특별시 광산구 첨단중앙로170번길 87,1,매입임대,1,일치
31858817,1,1,2,1,전남광주통합특별시 광산구 월계로 223-20,1,매입임대,2,일치
31859718,1,1,1,1,전남광주통합특별시 광산구 사암로171번길 90-4,1,매입임대,1,일치
31859950,1,1,1,1,전남광주통합특별시 광산구 임방울대로826번길 60-5,1,매입임대,1,일치
31859957,1,1,1,1,전남광주통합특별시 광산구 도산로9번길 35,1,매입임대,1,일치
31859960,1,1,1,1,전남광주통합특별시 광산구 임방울대로825번길 19,1,매입임대,1,일치
