"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"56131","전남광주통합특별시 광산구 장덕동","1098","1098","0000","고실마을휴먼시아8단지","월세","59.6400","202502","14","5,421","16","8","2010","풍영로330번길 15","202503~202702","갱신","-","6,008","29","아파트"
"56132","전남광주통합특별시 광산구 장덕동","1098","1098","0000","고실마을휴먼시아8단지","월세","39.9400","202502","14","2,075","12","10","2010","풍영로330번길 15","202503~202702","갱신","-","1,982","11","아파트"
"56133","전남광주통합특별시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","전세","84.9276","202502","14","23,000","0","15","2020","금봉로 106","202503~202703","갱신","-","22,000","0","아파트"
"56134","전남광주통합특별시 광산구 우산동","1625","1625","0000","쌍용더플래티넘광산","전세","84.9784","202502","14","28,300","0","14","2021","우산로107번길 67","202504~202604","신규","-","","","아파트"
"56135","전남광주통합특별시 광산구 우산동","1607-1","1607","0001","무진로더브이벨라코트","전세","59.2255","202502","14","18,500","0","5","2023","무진대로212번길 13-9","-","-","-","","","아파트"
"56136","전남광주통합특별시 광산구 신가동","302-25","0302","0025","중흥2","전세","59.9550","202502","14","12,000","0","10","1998","목련로382번길 114","202505~202705","신규","-","","","아파트"
"56137","전남광주통합특별시 광산구 신가동","1304","1304","0000","대방노블랜드","월세","84.9366","202502","14","3,000","150","19","2009","수등로76번길 40","202503~202703","신규","-","","","아파트"
"56138","전남광주통합특별시 광산구 도산동","1314","1314","0000","우방아이유쉘","전세","59.8407","202502","14","13,000","0","6","2016","평동로1098번길 185","202502~202702","신규","-","","","아파트"
"56139","전남광주통합특별시 광산구 도산동","1077-1","1077","0001","우미","월세","60.0000","202502","14","1,000","45","5","1997","도산로 26","202503~202703","신규","-","","","아파트"
"56140","전남광주통합특별시 광산구 신창동","1270","1270","0000","신창2차부영","월세","84.7886","202502","14","1,000","85","19","2005","신창로71번길 33","202502~202702","신규","-","","","아파트"
"56141","전남광주통합특별시 광산구 신창동","1270","1270","0000","신창2차부영","월세","84.7886","202502","14","1,000","85","16","2005","신창로71번길 33","202502~202702","신규","-","","","아파트"
"56142","전남광주통합특별시 구례군 구례읍 백련리","594","0594","0000","구례트루엘센텀포레","전세","84.8950","202502","14","19,000","0","7","2024","돌틈길 12-21","202503~202703","신규","-","","","아파트"
"56143","전남광주통합특별시 광산구 소촌동","185-7","0185","0007","더뷰","월세","16.9501","202502","14","300","37","7","2016","용아로 145","202502~202602","신규","-","","","아파트"
"56144","전남광주통합특별시 광산구 쌍암동","694-70","0694","0070","첨단도휘에드가2차","월세","19.6900","202502","14","200","40","13","2015","월계로 223-20","202502~202602","신규","-","","","아파트"
"56145","전남광주통합특별시 광산구 쌍암동","654-2","0654","0002","힐스테이트첨단","월세","110.8773","202502","14","10,000","100","35","2024","첨단중앙로182번길 8","202503~202603","신규","-","","","아파트"
"56146","전남광주통합특별시 광산구 월계동","758-7","0758","0007","삼성","전세","84.9300","202502","14","13,650","0","5","1996","임방울대로 743","202503~202703","신규","-","","","아파트"
"56147","전남광주통합특별시 광산구 월계동","758-7","0758","0007","삼성","전세","84.9300","202502","14","12,000","0","2","1996","임방울대로 743","202504~202704","신규","-","","","아파트"
"56148","전남광주통합특별시 광산구 월계동","765-2","0765","0002","첨단라인1","월세","60.0000","202502","14","1,000","60","3","1995","월계로 117-32","202502~202702","신규","-","","","아파트"
"56149","전남광주통합특별시 광산구 월계동","765-2","0765","0002","첨단라인1","전세","60.0000","202502","14","10,500","0","5","1995","월계로 117-32","202503~202703","신규","-","","","아파트"
"56150","전남광주통합특별시 광산구 월계동","765-2","0765","0002","첨단라인1","전세","60.0000","202502","14","10,000","0","5","1995","월계로 117-32","202502~202702","갱신","사용","10,000","0","아파트"
"56151","전남광주통합특별시 광산구 월계동","765-2","0765","0002","첨단라인1","월세","60.0000","202502","14","10,500","17","5","1995","월계로 117-32","202503~202703","신규","-","","","아파트"
"56152","전남광주통합특별시 광산구 월계동","892-17","0892","0017","첨단AM-City스카이하이","월세","19.2584","202502","14","300","38","11","2014","월계로 195","202502~202602","신규","-","","","아파트"
"56153","전남광주통합특별시 광산구 월계동","879-4","0879","0004","첨단더리안","월세","19.4101","202502","14","300","40","4","2016","첨단중앙로106번길 65-12","202502~202602","신규","-","","","아파트"
"56154","전남광주통합특별시 광산구 월계동","879-2","0879","0002","제이지파크","월세","26.7803","202502","14","500","45","4","2017","첨단중앙로106번길 65-16","202502~202602","신규","-","","","아파트"
"56155","전남광주통합특별시 해남군 해남읍 해리","704","0704","0000","해남정하에코하임","전세","84.9702","202502","14","18,185","0","10","2019","영빈로 79-18","202504~202604","신규","-","","","아파트"
"56156","전남광주통합특별시 화순군 화순읍 신기리","405-3","0405","0003","부영6","전세","59.7600","202502","14","6,161","0","9","1998","광덕로 215","202502~202602","신규","-","","","아파트"
"56157","전남광주통합특별시 화순군 화순읍 신기리","405-3","0405","0003","부영6","전세","49.9200","202502","14","4,394","0","13","1998","광덕로 215","202502~202602","신규","-","","","아파트"
"56158","전남광주통합특별시 광산구 우산동","1311-1","1311","0001","대광로제비앙","월세","84.8724","202502","14","2,000","85","9","2007","우산로95번길 60","202502~202702","신규","-","","","아파트"
"56159","전남광주통합특별시 광산구 우산동","1608-1","1608","0001","우산동AM-City스카이하이","월세","20.1947","202502","14","300","35","11","2014","사암로171번길 110","202502~202602","신규","-","","","아파트"
"56160","전남광주통합특별시 북구 임동","14-2","0014","0002","국제미소래","전세","49.6047","202502","14","8,730","0","6","2014","중가로3번길 25","202503~202603","갱신","-","8,480","0","아파트"
"56161","전남광주통합특별시 목포시 달동","1331-8","1331","0008","신항만뉴캐슬오션시티2차","월세","61.8050","202502","14","4,000","60","7","2021","허사로57번길 15","202503~202703","신규","-","","","아파트"
"56162","전남광주통합특별시 목포시 달동","1331-8","1331","0008","신항만뉴캐슬오션시티2차","월세","79.3040","202502","14","2,000","70","11","2021","허사로57번길 15","202503~202702","신규","-","","","아파트"
"56163","전남광주통합특별시 목포시 달동","1331-8","1331","0008","신항만뉴캐슬오션시티2차","월세","61.8050","202502","14","4,000","60","7","2021","허사로57번길 15","202503~202703","갱신","-","3,000","60","아파트"
"56164","전남광주통합특별시 목포시 대양동","75-18","0075","0018","근화희망타운3차","전세","39.8400","202502","14","5,000","0","7","2000","산양로 50","202502~202702","신규","-","","","아파트"
"56165","전남광주통합특별시 동구 학동","1012","1012","0000","무등산리버파크","전세","84.9800","202502","14","28,000","0","2","2011","남문로693번길 11","202502~202702","갱신","-","28,000","0","아파트"
"56166","전남광주통합특별시 동구 학동","1022","1022","0000","무등산아이파크","전세","84.8412","202502","14","30,870","0","28","2017","남문로753번길 20","202504~202704","갱신","사용","29,400","0","아파트"
"56167","전남광주통합특별시 동구 충장로4가","34","0034","0000","충장고운라피네","월세","49.8310","202502","14","1,000","70","15","2017","충장로58번길 14","202502~202602","신규","-","","","아파트"
"56168","전남광주통합특별시 동구 충장로4가","34","0034","0000","충장고운라피네","월세","49.8310","202502","14","2,000","65","13","2017","충장로58번길 14","202502~202702","신규","-","","","아파트"
"56169","전남광주통합특별시 목포시 산정동","1840","1840","0000","목포산정대광로제비앙아파트","월세","80.4993","202502","14","19,650","6","3","2021","양을로79번길 6","202405~202505","신규","-","","","아파트"
"56170","전남광주통합특별시 목포시 산정동","1840","1840","0000","목포산정대광로제비앙아파트","월세","80.4993","202502","14","19,650","6","3","2021","양을로79번길 6","202405~202505","신규","-","","","아파트"
"56171","전남광주통합특별시 목포시 산정동","1836","1836","0000","목포라송센트럴카운티","전세","84.9967","202502","14","16,943","0","6","2016","양을로99번길 8","202504~202603","신규","-","","","아파트"
"56172","전남광주통합특별시 목포시 산정동","1836","1836","0000","목포라송센트럴카운티","전세","77.4323","202502","14","16,347","0","11","2016","양을로99번길 8","202503~202603","갱신","-","16,218","0","아파트"
"56173","전남광주통합특별시 북구 임동","14-2","0014","0002","국제미소래","전세","49.6047","202502","14","8,730","0","9","2014","중가로3번길 25","202503~202603","갱신","-","8,480","0","아파트"
"56174","전남광주통합특별시 북구 임동","14-2","0014","0002","국제미소래","전세","49.5254","202502","14","8,730","0","7","2014","중가로3번길 25","202503~202603","갱신","-","8,480","0","아파트"
"56175","전남광주통합특별시 북구 임동","14-2","0014","0002","국제미소래","전세","49.6047","202502","14","8,730","0","10","2014","중가로3번길 25","202503~202603","갱신","-","8,480","0","아파트"
"56176","전남광주통합특별시 북구 임동","14-2","0014","0002","국제미소래","전세","49.6047","202502","14","8,730","0","7","2014","중가로3번길 25","202503~202603","갱신","-","8,480","0","아파트"
"56177","전남광주통합특별시 북구 임동","14-2","0014","0002","국제미소래","전세","49.3193","202502","14","8,730","0","6","2014","중가로3번길 25","202503~202603","갱신","-","8,480","0","아파트"
"56178","전남광주통합특별시 북구 임동","14-2","0014","0002","국제미소래","전세","49.3193","202502","14","8,524","0","3","2014","중가로3번길 25","202503~202603","갱신","-","8,274","0","아파트"
"56179","전남광주통합특별시 북구 임동","14-2","0014","0002","국제미소래","전세","49.3193","202502","14","8,730","0","10","2014","중가로3번길 25","202503~202603","갱신","-","8,480","0","아파트"
"56180","전남광주통합특별시 북구 임동","14-2","0014","0002","국제미소래","전세","49.6047","202502","14","8,730","0","14","2014","중가로3번길 25","202503~202603","갱신","-","8,480","0","아파트"
"56181","전남광주통합특별시 북구 임동","14-2","0014","0002","국제미소래","전세","49.3193","202502","14","8,730","0","4","2014","중가로3번길 25","202503~202603","갱신","-","8,480","0","아파트"
"56182","전남광주통합특별시 북구 임동","14-2","0014","0002","국제미소래","전세","49.3193","202502","14","8,730","0","13","2014","중가로3번길 25","202503~202603","갱신","-","8,480","0","아파트"
