"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1139","전남광주통합특별시 순천시 석현동","183-24","0183","0024","시인공간","월세","17.7900","202406","04","200","30","2","2015","삼산로 22-7","202406~202506","신규","-","","","연립다세대"
"1140","전남광주통합특별시 서구 쌍촌동","964-62","0964","0062","우리타운","월세","22.6800","202406","04","200","40","4","2012","상무민주로6번길 38-1","202406~202506","신규","-","","","연립다세대"
"1141","전남광주통합특별시 북구 우산동","518-85","0518","0085","서광맨션","월세","66.2900","202406","03","1,000","30","1","1983","서암대로289번길 6","202406~202606","신규","-","","","연립다세대"
"1142","전남광주통합특별시 여수시 문수동","80-1","0080","0001","은현빌라","월세","55.6500","202406","03","500","40","2","1990","문수북10길 2","202406~202606","신규","-","","","연립다세대"
"1143","전남광주통합특별시 광양시 금호동","624-5","0624","0005","백합(624-5)","전세","59.3700","202406","03","3,600","0","2","1989","금호로 63","202406~202606","신규","-","","","연립다세대"
"1144","전남광주통합특별시 여수시 주삼동","754","0754","0000","파인빌리지201동","월세","34.0300","202406","02","500","50","1","2021","주삼덕양로 191","202406~202506","신규","-","","","연립다세대"
"1145","전남광주통합특별시 북구 중흥동","710-25","0710","0025","(710-25)","월세","21.4300","202406","02","200","38","5","2013","경양로 149-1","202406~202506","신규","-","","","연립다세대"
"1146","전남광주통합특별시 동구 지산동","719-4","0719","0004","신세계빌라","월세","23.9200","202406","02","200","40","4","2015","필문대로 211-1","202406~202506","신규","-","","","연립다세대"
"1147","전남광주통합특별시 북구 중흥동","710-25","0710","0025","(710-25)","월세","21.4300","202406","02","200","38","5","2013","경양로 149-1","202406~202506","신규","-","","","연립다세대"
"1148","전남광주통합특별시 보성군 회천면 율포리","271-1","0271","0001","보성더해븐(271-1)","월세","59.9906","202406","01","1,000","60","4","2018","남부관광로 2365","202407~202606","신규","-","","","연립다세대"
"1149","전남광주통합특별시 순천시 풍덕동","1264-4","1264","0004","1264","전세","69.4200","202406","01","6,000","0","2","1979","장평2길 18","202406~202605","갱신","-","6,000","0","연립다세대"
"1150","전남광주통합특별시 해남군 해남읍 구교리","538-1","0538","0001","솔가하우징","월세","23.5600","202405","31","100","35","4","2016","북부순환로 230","202405~202505","신규","-","","","연립다세대"
"1151","전남광주통합특별시 담양군 담양읍 지침리","51-3","0051","0003","푸르미빌리지1차","전세","71.9400","202405","31","13,000","0","5","2011","지침4길 5","202407~202606","신규","-","","","연립다세대"
"1152","전남광주통합특별시 영광군 법성면 법성리","1214-2","1214","0002","더원스마트시티(101동102동)","전세","84.0365","202405","31","13,000","0","2","2019","법성포로1길 25-7","202407~202607","신규","-","","","연립다세대"
"1153","전남광주통합특별시 광산구 쌍암동","694-133","0694","0133","도원","전세","24.3656","202405","31","6,000","0","4","2013","임방울대로 19-33","202406~202505","신규","-","","","연립다세대"
"1154","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","월세","69.0900","202405","31","500","40","3","1989","금호로 41","202406~202606","신규","-","","","연립다세대"
"1155","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","월세","69.0900","202405","31","500","40","3","1989","금호로 41","202406~202606","신규","-","","","연립다세대"
"1156","전남광주통합특별시 광양시 광양읍 칠성리","133","0133","0000","진성","월세","84.7800","202405","31","500","40","3","1985","인덕로 1062","202406~202507","신규","-","","","연립다세대"
"1157","전남광주통합특별시 서구 농성동","667-10","0667","0010","호림A","월세","65.9050","202405","30","1,000","47","1","1982","군분로 178","202406~202606","신규","-","","","연립다세대"
"1158","전남광주통합특별시 광양시 금호동","624-5","0624","0005","백합(624-5)","월세","72.5600","202405","30","500","45","1","1989","금호로 63","202406~202605","신규","-","","","연립다세대"
"1159","전남광주통합특별시 완도군 완도읍 가용리","1040-41","1040","0041","하나로빌","전세","77.3400","202405","30","13,000","0","3","2012","개포로171번길 8","202406~202606","신규","-","","","연립다세대"
"1160","전남광주통합특별시 북구 오치동","639","0639","0000","도나우타운","전세","38.6138","202405","30","6,366","0","2","2012","오문로 5","202406~202606","갱신","-","6,366","0","연립다세대"
"1161","전남광주통합특별시 여수시 주삼동","1027","1027","0000","파인빌리지","전세","46.3500","202405","30","13,000","0","1","2020","주삼덕양로 189","202406~202605","신규","-","","","연립다세대"
"1162","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202405","30","2,000","30","4","1994","소촌로152번길 38","202404~202604","신규","-","","","연립다세대"
"1163","전남광주통합특별시 광산구 장덕동","1049","1049","0000","수완2차골드클래스","전세","68.8945","202405","29","29,000","0","1","2015","풍영로 285","202405~202605","갱신","사용","28,500","0","연립다세대"
"1164","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202405","29","500","40","1","1994","소촌로152번길 38","202405~202605","신규","-","","","연립다세대"
"1165","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202405","29","500","40","1","1994","소촌로152번길 38","202405~202605","신규","-","","","연립다세대"
"1166","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","전세","59.3700","202405","29","6,000","0","1","1989","금호로 41","202402~202602","갱신","사용","6,000","0","연립다세대"
"1167","전남광주통합특별시 광산구 신가동","478-5","0478","0005","신가아이윌5차","월세","55.0921","202405","28","800","20","3","2023","신가삼효로 25-1","202405~202609","신규","-","","","연립다세대"
"1168","전남광주통합특별시 광양시 금호동","684","0684","0000","목련빌라","월세","54.2700","202405","28","300","40","1","1988","금호로 244","202406~202505","신규","-","","","연립다세대"
"1169","전남광주통합특별시 진도군 진도읍 교동리","566-3","0566","0003","리치타운빌","월세","62.4600","202405","28","5,000","25","1","1985","교동5길 43","202405~202501","신규","-","","","연립다세대"
"1170","전남광주통합특별시 광양시 광양읍 칠성리","912-5","0912","0005","삼성빌라","월세","102.0450","202405","28","2,000","40","3","1991","인덕1길 29","202406~202606","신규","-","","","연립다세대"
"1171","전남광주통합특별시 서구 광천동","10-30","0010","0030","(10-30)","월세","64.3240","202405","28","3,000","40","2","2016","죽봉대로120번길 12","202406~202606","신규","-","","","연립다세대"
"1172","전남광주통합특별시 무안군 무안읍 성내리","193-3","0193","0003","성내(193-3)","전세","56.7200","202405","28","5,000","0","1","1984","성안길 35","202406~202606","신규","-","","","연립다세대"
"1173","전남광주통합특별시 북구 운암동","140-24","0140","0024","기천","월세","59.8500","202405","27","7,500","10","2","2014","용봉택지로 9-5","202405~202605","신규","-","","","연립다세대"
"1174","전남광주통합특별시 순천시 석현동","97-19","0097","0019","A+STUDYCAMP","월세","21.1300","202405","27","200","32","4","2016","순천대1길 14","202405~202505","신규","-","","","연립다세대"
"1175","전남광주통합특별시 여수시 웅천동","1815-1","1815","0001","웅천골드클래스테라스힐","전세","84.9181","202405","27","38,000","0","2","2021","웅천북2로 81","202407~202607","신규","-","","","연립다세대"
"1176","전남광주통합특별시 여수시 웅천동","1815-1","1815","0001","웅천골드클래스테라스힐","전세","84.9181","202405","27","38,000","0","2","2021","웅천북2로 81","202407~202607","신규","-","","","연립다세대"
"1177","전남광주통합특별시 여수시 웅천동","1866-1","1866","0001","포레나여수웅천더테라스2단지","전세","84.8036","202405","27","30,000","0","3","2020","웅천남1로 99","202407~202607","갱신","-","30,000","0","연립다세대"
"1178","전남광주통합특별시 여수시 돌산읍 우두리","1015-7","1015","0007","더팰리스","전세","70.2600","202405","27","10,000","0","5","2021","강남4길 29-27","202406~202606","신규","-","","","연립다세대"
"1179","전남광주통합특별시 해남군 해남읍 구교리","538-1","0538","0001","솔가하우징","월세","23.5600","202405","26","1,000","55","4","2016","북부순환로 230","202405~202505","신규","-","","","연립다세대"
"1180","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202405","25","500","45","2","1994","소촌로152번길 38","202406~202606","신규","-","","","연립다세대"
"1181","전남광주통합특별시 북구 용봉동","1349-2","1349","0002","동성노블리2차","전세","54.3124","202405","25","12,000","0","3","2013","설죽로251번길 26-3","202406~202506","신규","-","","","연립다세대"
"1182","전남광주통합특별시 동구 용산동","218-2","0218","0002","용산동도나우이스트연립주택","전세","124.0960","202405","25","25,000","0","4","2020","화산로323번길 17","202408~202608","신규","-","","","연립다세대"
"1183","전남광주통합특별시 동구 용산동","218-2","0218","0002","용산동도나우이스트연립주택","전세","124.0960","202405","25","25,000","0","4","2020","화산로323번길 17","202408~202608","신규","-","","","연립다세대"
"1184","전남광주통합특별시 북구 중흥동","710-25","0710","0025","(710-25)","월세","21.4300","202405","25","200","38","4","2013","경양로 149-1","202405~202505","신규","-","","","연립다세대"
"1185","전남광주통합특별시 광산구 장덕동","1601","1601","0000","수완숲안애","전세","73.1696","202405","25","24,150","0","3","2015","풍영로169번길 16","202406~202606","신규","-","","","연립다세대"
"1186","전남광주통합특별시 동구 산수동","463-12","0463","0012","공무원가동","월세","66.1100","202405","25","1,000","20","3","1971","무등로 417-10","202406~202606","신규","-","","","연립다세대"
"1187","전남광주통합특별시 보성군 벌교읍 벌교리","7-1","0007","0001","월드맨션","전세","88.4000","202405","25","7,000","0","4","2014","태백산맥길 77","202405~202702","신규","-","","","연립다세대"
"1188","전남광주통합특별시 목포시 산정동","1735-15","1735","0015","상진주택(1735-15)","월세","55.1300","202405","25","1,000","35","3","1991","원산정로 37","202405~202605","신규","-","","","연립다세대"
"1189","전남광주통합특별시 광양시 광양읍 구산리","815-2","0815","0002","자연애5차","월세","73.5880","202405","25","2,000","65","3","2019","서평3길 23","202407~202607","신규","-","","","연립다세대"
"1190","전남광주통합특별시 순천시 석현동","183-26","0183","0026","도시공간","월세","24.2200","202405","25","100","28","2","2015","삼산로 22-9","202405~202505","신규","-","","","연립다세대"
"1191","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","전세","59.8500","202405","25","10,000","0","1","1994","소촌로152번길 38","202406~202606","신규","-","","","연립다세대"
"1192","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202405","25","500","45","2","1994","소촌로152번길 38","202406~202606","신규","-","","","연립다세대"
